
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::32,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::19,'Produit laitier'::68,'Viande'::52,'Crème dessert'::0,'Œufs'::4,'Crudités'::27,'Charcuterie'::21,'Fruit'::32,'Fromage'::3])fitness214.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.1
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::25,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::33,'Vege'::17,'Produit laitier'::72,'Viande'::51,'Crème dessert'::0,'Œufs'::6,'Crudités'::20,'Charcuterie'::26,'Fruit'::35,'Fromage'::0])fitness214.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.2
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::25,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::19,'Produit laitier'::78,'Viande'::52,'Crème dessert'::2,'Œufs'::2,'Crudités'::27,'Charcuterie'::22,'Fruit'::33,'Fromage'::1])fitness199.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.30000000000000004
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::29,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::28,'Vege'::22,'Produit laitier'::72,'Viande'::51,'Crème dessert'::0,'Œufs'::0,'Crudités'::34,'Charcuterie'::18,'Fruit'::30,'Fromage'::1])fitness206.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.4
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::27,'Salade féculents'::52,'Viande +'::0,'Vege +'::0,'Poisson'::28,'Vege'::22,'Produit laitier'::66,'Viande'::51,'Crème dessert'::0,'Œufs'::1,'Crudités'::36,'Charcuterie'::22,'Fruit'::27,'Fromage'::4])fitness212.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.5
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::34,'Salade féculents'::55,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::24,'Produit laitier'::65,'Viande'::51,'Crème dessert'::0,'Œufs'::2,'Crudités'::28,'Charcuterie'::24,'Fruit'::26,'Fromage'::2])fitness239.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.6
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::23,'Salade féculents'::48,'Viande +'::0,'Vege +'::0,'Poisson'::21,'Vege'::26,'Produit laitier'::70,'Viande'::54,'Crème dessert'::0,'Œufs'::5,'Crudités'::26,'Charcuterie'::24,'Fruit'::32,'Fromage'::3])fitness218.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.7
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::27,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::28,'Vege'::23,'Produit laitier'::77,'Viande'::50,'Crème dessert'::1,'Œufs'::2,'Crudités'::24,'Charcuterie'::29,'Fruit'::28,'Fromage'::1])fitness218.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.7999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::21,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::20,'Produit laitier'::71,'Viande'::51,'Crème dessert'::0,'Œufs'::2,'Crudités'::24,'Charcuterie'::31,'Fruit'::33,'Fromage'::0])fitness216.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.8999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::28,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::27,'Vege'::23,'Produit laitier'::76,'Viande'::51,'Crème dessert'::0,'Œufs'::2,'Crudités'::31,'Charcuterie'::16,'Fruit'::34,'Fromage'::0])fitness197.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.2 influence_sociale_moyenne: 0.9999999999999999
